tmdb_id,title,release_date,budget,runtime,tmdb_popularity,tmdb_vote_count,tmdb_vote_average,is_sequel,director_name,director_popularity,lead_actor_name,lead_actor_popularity,genres,production_studios,mpaa_rating,release_month,is_holiday_release
489999,Searching,2018-08-24,1000000,102,2.4822,4074,7.6,1,Aneesh Chaganty,0.3648,John Cho,1.4577,Drama|Mystery|Thriller,Bazelevs|Timur Bekmambetov Productions,PG-13,8,0
458737,First Reformed,2018-05-18,3500000,113,2.4583,1406,7.0,0,Paul Schrader,1.1198,Ethan Hawke,8.4233,Drama,Arclight Films|Omeira Studio Partners|Killer Films|Fibonacci Films|Big Indie Pictures,R,5,0
220882,London Fields,2018-09-20,8000000,118,2.6747,288,5.043,0,Mathew Cullen,0.0423,Amber Heard,2.7849,Crime|Thriller,Muse Productions|Media Talent Group|Mirada Studio|Demarest Films|Lipsync Productions|Head Gear Films|Blazepoint Limted|Curiously Bright Entertainment|Periscope Entertainment|Arrival Entertainment|Vedette Finance|Living the Dream Films,R,9,0
523849,The Last Sharknado: It's About Time,2018-08-19,3000000,86,2.3517,265,4.5,1,Anthony C. Ferrante,0.3605,Ian Ziering,0.6127,Action|Comedy|Horror|Science Fiction|TV Movie,The Asylum|Syfy,NR,8,0
453755,Arctic,2018-11-21,2000000,98,2.2978,1302,6.5,0,Joe Penna,0.7413,Mads Mikkelsen,7.2969,Drama|Adventure,Armory Films|Pegasus Pictures|Union Entertainment Group|The Domain Group|XYZ Films,PG-13,11,1
508648,Battle Drone,2018-03-01,3500000,93,2.2782,73,5.0,0,Mitch Gould,0.0677,Dominique Swain,1.5172,Science Fiction|Action,Film Tiger|Hollywood Media Bridge,NR,3,0
426426,Roma,2018-11-21,15000000,135,2.0224,4025,7.625,0,Alfonso Cuarón,1.2364,Yalitza Aparicio,0.7606,Drama,Participant|Esperanto Filmoj,R,11,1
429300,Adrift,2018-05-31,35000000,96,2.1627,2651,6.8,0,Baltasar Kormákur,0.5055,Shailene Woodley,4.1002,Thriller|Romance|Adventure,STXfilms|RVK Studios|Lakeshore Entertainment|Huayi Brothers Pictures,PG-13,5,0
407451,A Wrinkle in Time,2018-03-08,103000000,109,2.0985,1832,5.065,0,Ava DuVernay,0.5243,Storm Reid,1.17,Adventure|Science Fiction|Family|Fantasy,Whitaker Entertainment|Walt Disney Pictures,PG,3,0
475210,How It Ends,2018-07-13,20000000,113,2.0762,1984,5.271,0,David M. Rosenthal,0.27,Theo James,8.141,Science Fiction|Thriller|Mystery|Action|Adventure,Paul Schiff Productions|Sierra/Affinity,NR,7,0
503755,Brothers' Nest,2018-06-21,1403910,98,2.0675,63,6.6,0,Clayton Jacobson,0.0995,Shane Jacobson,0.3191,Comedy|Crime,Label|Film Victoria,NR,6,0
407719,Golden Exits,2018-02-09,10000000,94,2.0594,55,5.8,0,Alex Ross Perry,0.2069,Emily Browning,4.2495,Drama,Webber Gilbert Media|Faliro House Productions|Bow + Arrow Entertainment|Washington Square Films|Forager Film,R,2,0
460885,Mandy,2018-09-13,6000000,122,2.0537,2053,6.2,0,Panos Cosmatos,0.8142,Nicolas Cage,6.3482,Fantasy|Action|Horror,SpectreVision|XYZ Films|uMedia|Legion M|Piccadilly Pictures|Wallimage,NR,9,0
557635,After Porn Ends 3,2018-10-30,500000,86,2.0352,112,5.411,1,Brittany Andrews,3.958,Christy Canyon,14.522,Documentary,Karbonshark|WeBros Entertainment,NR,10,0
534094,In Like Flynn,2018-07-07,20000000,95,1.9165,56,4.9,0,Russell Mulcahy,0.4079,Thomas Cocquerel,0.8477,Comedy|Action|Adventure,ILF AU Productions|308 Enterprises,R,7,0
513691,The Debt Collector,2018-06-05,3000000,96,1.8959,231,5.794,1,Jesse V. Johnson,0.6198,Scott Adkins,5.6607,Action|Comedy,Tarzana Productions|Cohesive Entertainment Group|Compound B,R,6,0
399725,Ideal Home,2018-06-21,10000000,91,1.8807,275,6.398,0,Andrew Fleming,0.3051,Paul Rudd,3.0344,Comedy|Drama,Mustard & Co|Remstar Studios|Indieproduction|Lucky Monkey Pictures|Baby Cow Productions,NR,6,0
430040,The Hurricane Heist,2018-02-28,35000000,103,2.919,1052,5.681,0,Rob Cohen,0.5285,Toby Kebbell,1.1288,Action|Adventure|Crime|Thriller,Lipsync Productions|Head Gear Films|Windfall Films|Signature Pictures|RSVP Entertainment|Metrol Technology|Entertainment Studios|Foresight Unlimited,PG-13,2,0
550134,Attrition,2018-09-24,3000000,85,1.8233,55,4.5,0,Mathieu Weschler,0.0331,Steven Seagal,3.1614,Action,Sivko Partners|Steamroller Productions|BlackOps Studios Asia,R,9,0
444149,Hellraiser: Judgment,2018-02-13,350000,81,1.7128,340,5.2,1,Gary J. Tunnicliffe,0.1817,Damon Carney,0.1699,Horror|Thriller,Dimension Films,NR,2,0
412988,The Happytime Murders,2018-08-22,40000000,91,1.7913,1050,5.8,0,Brian Henson,0.4513,Melissa McCarthy,2.007,Action|Comedy|Crime|Fantasy|Mystery|Thriller,STXfilms|Black Bear Pictures|Henson Alternative|Huayi Brothers Pictures|On the Day,R,8,0
431491,Bodied,2018-11-02,15000000,120,1.572,123,7.252,0,Joseph Kahn,0.5118,Calum Worthy,1.3013,Drama|Comedy|Music,YouTube Originals,R,11,1
489925,Eighth Grade,2018-01-19,2000000,94,1.5832,1606,7.2,0,Bo Burnham,0.6347,Elsie Fisher,1.4686,Comedy|Drama,A24|Scott Rudin Productions,R,1,0
521935,Cam,2018-10-01,1000000,95,1.4312,1538,5.84,0,Daniel Goldhaber,0.0885,Madeline Brewer,2.0518,Horror|Mystery,Divide / Conquer|Gunpowder & Sky|Blumhouse Productions,NR,10,0
431072,Step Sisters,2018-01-19,10000000,104,1.7196,459,6.378,0,Charles Stone III,0.3125,Eden Sher,1.7782,Comedy,Broad Green Pictures,PG-13,1,0
429203,The Old Man & the Gun,2018-09-27,15800000,94,1.4012,1456,6.4,0,David Lowery,0.9956,Robert Redford,2.6545,Comedy|Crime|Drama,Condé Nast Entertainment|Endgame Entertainment|Identity Films|Sailor Bear|Wildwood Enterprises|Tango Entertainment,PG-13,9,0
340022,Gringo,2018-03-08,10000000,111,1.376,775,5.878,0,Nash Edgerton,0.9533,David Oyelowo,1.0165,Comedy|Action|Crime,Denver & Delilah Productions|Amazon Studios|Picrow|STXfilms,R,3,0
339103,Gotti,2018-06-14,10000000,106,1.3505,626,5.323,0,Kevin Connolly,1.1087,John Travolta,3.7668,Crime|Drama|History|Thriller,Highland Film Group|Fiore Films|EFO Films|JTP Films|River Bay Films|Riversdale Films|The Fyzz,R,6,0
489929,Destination Wedding,2018-08-02,7000000,90,1.3388,791,5.8,0,Victor Levin,0.2504,Winona Ryder,7.1882,Romance|Comedy|Drama,The Fyzz|Sunshine Pictures|Two Camels Films,R,8,0
446696,Life Itself,2018-09-21,10000000,118,1.3848,597,7.2,0,Dan Fogelman,0.7227,Oscar Isaac,6.0141,Drama|Romance,FilmNation Entertainment|Nostromo Pictures|Temple Hill Entertainment|17-28 Black Production,R,9,0
442064,Proud Mary,2018-01-12,14000000,88,1.2554,518,5.497,0,Babak Najafi,0.4503,Taraji P. Henson,2.7581,Thriller|Action|Crime,Screen Gems,R,1,0
506680,Unbroken: Path to Redemption,2018-09-14,6000000,98,1.2927,150,6.7,1,Harold Cronk,0.7467,Samuel Hunt,0.8363,Drama,Universal 1440 Entertainment|Matt Baer Films,PG-13,9,0
397722,Thoroughbreds,2018-03-09,5000000,92,1.2856,1204,6.4,0,Cory Finley,0.8425,Olivia Cooke,3.7376,Drama|Thriller,June Pictures|B Story|Big Indie Pictures|The Walsh Company,R,3,0
504982,The Jurassic Games,2018-05-21,28000000,86,1.2837,161,4.7,1,Ryan Bellgardt,0.5508,Ryan Merriman,1.1136,Science Fiction|Action|Horror,High Octane Pictures,NR,5,0
426613,The Miseducation of Cameron Post,2018-07-18,900000,92,1.2092,998,6.9,0,Desiree Akhavan,0.6651,Chloë Grace Moretz,4.9924,Drama,Beachside Films|Parkville Pictures,NR,7,0
489931,American Animals,2018-06-01,3000000,117,1.1238,1161,6.7,0,Bart Layton,0.3377,Evan Peters,7.2341,Drama|Crime|Documentary,Film4 Productions|RAW|Lava Bear Films|AI Film,R,6,0
467952,The Catcher Was a Spy,2018-06-22,14000000,94,1.1059,306,6.2,0,Ben Lewin,0.27,Paul Rudd,3.0344,Drama|War|Thriller|History,Serena Films|Animus Films|PalmStar Media|Finch Entertainment|Windy Hill Pictures,R,6,0
525102,Girl Lost,2018-05-01,1000000,95,1.0585,139,5.77,0,Robin Bain,0.9255,Felix Ryan,0.2544,Drama,Leslin Films,NR,5,0
429202,Vox Lux,2018-09-07,7000000,114,1.042,511,5.8,0,Brady Corbet,1.1259,Natalie Portman,5.7498,Drama|Music,Bold Films|Andrew Lauren Productions|Killer Films|Three Six Zero,R,9,0
478528,Beyond The Sky,2018-09-21,1500000,85,0.8415,90,4.989,0,Fulvio Sestito,0.0832,Ryan Carnes,0.7308,Science Fiction|Horror|Mystery|Thriller,Elysian Fields Entertainment,NR,9,0
391710,A Futile and Stupid Gesture,2018-01-24,10000000,101,0.7627,353,6.467,0,David Wain,0.4788,Will Forte,1.9039,Comedy|Drama,Abominable Pictures|Principato-Young Entertainment,R,1,0
432301,Chappaquiddick,2018-04-06,34000000,107,0.7697,275,6.1,0,John Curran,0.4811,Jason Clarke,3.1098,History|Drama|Thriller,Apex Entertainment|DMG Entertainment|Film i Väst|Chimney LA,PG-13,4,0
507618,Feminists: What Were They Thinking?,2018-02-19,700000,86,0.4216,98,7.495,0,Johanna Demetrakas,0.1035,Laurie Anderson,0.1817,Documentary,Crazy Wisdom Productions,NR,2,0
474350,It Chapter Two,2019-09-04,79000000,169,28.5035,9254,6.8,1,Andy Muschietti,1.5056,Bill Skarsgård,16.2748,Horror|Thriller,New Line Cinema|Vertigo Entertainment|Double Dream|Rideback,R,9,0
475557,Joker,2019-10-01,55000000,122,16.1582,27006,8.13,1,Todd Phillips,0.923,Joaquin Phoenix,5.028,Crime|Thriller|Drama,Warner Bros. Pictures|Joint Effort|Village Roadshow Pictures|Bron Studios|DC Films,R,10,0
299534,Avengers: Endgame,2019-04-24,356000000,181,14.0366,26947,8.237,1,Anthony Russo,0.6725,Robert Downey Jr.,7.311,Adventure|Science Fiction|Action,Marvel Studios,PG-13,4,0
429617,Spider-Man: Far From Home,2019-06-28,160000000,129,12.8205,16463,7.399,1,Jon Watts,0.8295,Tom Holland,6.5228,Action|Adventure|Science Fiction,Marvel Studios|Pascal Pictures|Columbia Pictures,PG-13,6,0
546554,Knives Out,2019-11-27,40000000,131,12.2541,13256,7.843,1,Rian Johnson,0.9911,Daniel Craig,4.4069,Comedy|Crime|Mystery,Lionsgate|MRC|T-Street,PG-13,11,1
512200,Jumanji: The Next Level,2019-12-04,125000000,123,11.939,9081,6.885,1,Jake Kasdan,0.8696,Dwayne Johnson,5.6007,Adventure|Comedy|Fantasy,Columbia Pictures|Seven Bucks Productions|Matt Tolmach Productions|The Detective Agency,PG-13,12,1
373571,Godzilla: King of the Monsters,2019-05-29,170000000,132,11.8696,6481,6.7,1,Michael Dougherty,0.5236,Kyle Chandler,2.2876,Science Fiction|Action,Legendary Pictures|Huahua Media|TOHO,PG-13,5,0
549053,Last Christmas,2019-11-07,30000000,102,11.0893,2511,7.208,0,Paul Feig,0.9215,Emilia Clarke,6.7421,Comedy|Romance,Universal Pictures|Feigco Entertainment,PG-13,11,1
466272,Once Upon a Time... in Hollywood,2019-07-24,95000000,162,10.9679,14304,7.426,1,Quentin Tarantino,3.8346,Leonardo DiCaprio,7.7581,Comedy|Drama|Thriller,Heyday Films|Columbia Pictures|Bona Film Group,R,7,0
412117,The Secret Life of Pets 2,2019-05-24,80000000,86,10.9454,3232,6.948,1,Chris Renaud,0.6278,Patton Oswalt,1.3375,Family|Comedy|Adventure|Animation,Universal Pictures|Illumination,PG,5,0
423204,Angel Has Fallen,2019-08-21,40000000,122,10.8881,3731,6.598,1,Ric Roman Waugh,1.0493,Gerard Butler,8.5815,Action|Thriller,Campbell Grobman Films|Eclectic Pictures|G-BASE|Millennium Media,R,8,0
522681,Escape Room,2019-01-03,9000000,99,10.5844,4903,6.541,1,Adam Robitel,0.7573,Taylor Russell,2.2224,Horror|Thriller|Mystery,Columbia Pictures|Original Film,PG-13,1,0
420809,Maleficent: Mistress of Evil,2019-10-16,185000000,119,10.4585,6337,7.301,1,Joachim Rønning,1.1432,Angelina Jolie,14.7538,Family|Fantasy|Adventure,Walt Disney Pictures|Roth Films,PG,10,0
420818,The Lion King,2019-07-12,260000000,118,10.1232,10565,7.102,1,Jon Favreau,3.4142,Chiwetel Ejiofor,2.1278,Adventure|Drama|Family|Animation,Walt Disney Pictures|Fairview Entertainment,PG,7,0
537915,After,2019-04-11,14000000,106,10.0885,8437,7.114,1,Jenny Gage,0.5078,Josephine Langford,4.3493,Romance|Drama,CalMaple Films|Wattpad|Offspring Entertainment|Diamond Film Productions|Voltage Pictures|Frayed Pages Media,PG-13,4,0
384018,Fast & Furious Presents: Hobbs & Shaw,2019-07-31,200000000,137,9.8198,7552,6.844,0,David Leitch,1.2761,Dwayne Johnson,5.6007,Action|Adventure|Comedy,Chris Morgan Productions|Seven Bucks Productions|Universal Pictures,PG-13,7,0
534490,Avengement,2019-05-24,2400000,88,9.5593,556,6.805,0,Jesse V. Johnson,0.6198,Scott Adkins,5.6607,Crime|Action,Compound B|Dreamstage Films|Ehud Releasing,NR,5,0
330457,Frozen II,2019-11-20,150000000,103,9.2432,10068,7.241,1,Jennifer Lee,1.3763,Idina Menzel,1.9792,Family|Animation|Adventure|Comedy|Fantasy,Walt Disney Animation Studios,PG,11,1
420817,Aladdin,2019-05-22,183000000,127,9.1057,10408,7.093,0,Guy Ritchie,2.8818,Will Smith,6.4346,Adventure|Fantasy|Romance|Family,Walt Disney Pictures|Rideback,PG,5,0
301528,Toy Story 4,2019-06-19,175000000,100,8.7854,10231,7.469,1,Josh Cooley,0.605,Tom Hanks,14.407,Family|Comedy|Animation|Adventure,Pixar,G,6,0
458156,John Wick: Chapter 3 - Parabellum,2019-05-15,55000000,131,8.7026,11323,7.444,1,Chad Stahelski,1.1834,Keanu Reeves,11.5062,Action|Thriller|Crime,Thunder Road|Lionsgate|87Eleven,R,5,0
458723,Us,2019-03-14,20000000,116,8.5875,7804,7.0,0,Jordan Peele,2.0466,Lupita Nyong'o,3.5366,Horror|Mystery,Monkeypaw Productions|Universal Pictures|Perfect World Pictures|Blumhouse Productions|QC Entertainment,R,3,0
157433,Pet Sematary,2019-04-04,21000000,100,8.3016,3332,5.7,1,Dennis Widmyer,0.5494,Jason Clarke,3.1098,Horror,di Bonaventura Pictures|Paramount Pictures,R,4,0
166428,How to Train Your Dragon: The Hidden World,2019-01-03,129000000,104,8.9145,6861,7.7,1,Dean DeBlois,0.9633,Jay Baruchel,3.0487,Animation|Family|Adventure,DreamWorks Animation|Mad Hatter Entertainment,PG,1,0
521029,Annabelle Comes Home,2019-06-26,27000000,106,8.4061,3740,6.409,1,Gary Dauberman,0.5012,Mckenna Grace,10.4672,Horror,Atomic Monster|The Safran Company|New Line Cinema,R,6,0
280217,The Lego Movie 2: The Second Part,2019-02-06,99000000,107,8.3237,2336,6.7,1,Mike Mitchell,0.7056,Chris Pratt,5.0185,Action|Adventure|Animation|Comedy|Family,Vertigo Entertainment|Warner Animation Group|Lord Miller|Rideback|The LEGO Group|Animal Logic,PG,2,0
181812,Star Wars: The Rise of Skywalker,2019-12-18,489900000,142,9.0094,10461,6.277,1,J.J. Abrams,1.4739,Carrie Fisher,1.654,Adventure|Action|Science Fiction,Lucasfilm Ltd.|Bad Robot,PG-13,12,1
454640,The Angry Birds Movie 2,2019-08-02,65000000,97,8.155,1817,7.054,1,Thurop Van Orman,0.6074,Jason Sudeikis,3.7303,Animation|Adventure|Comedy|Family,Rovio Animation|Columbia Pictures|Sony Pictures Animation|Rovio Entertainment,PG,8,0
484641,Anna,2019-06-19,34000000,119,8.1378,2863,6.706,0,Luc Besson,2.1133,Sasha Luss,1.4356,Action|Adventure|Thriller,EuropaCorp|TF1 Films Production|Summit Entertainment|Work in Progress|Fetish Film|Skyprod|Ondamax Films,R,6,0
473033,Uncut Gems,2019-08-30,19000000,136,8.1033,5117,7.153,0,Josh Safdie,1.1423,Adam Sandler,4.1529,Drama|Thriller|Crime,A24|Elara Pictures|IAC Films|Sikelia Productions|Scott Rudin Productions,R,8,0
514921,The Aeronauts,2019-11-04,40000000,100,8.0095,1153,6.794,0,Tom Harper,0.368,Eddie Redmayne,4.3591,Adventure|Drama|Romance,Amazon Studios|Mandeville Films|FilmNation Entertainment|Popcorn Storm|One Shoe Films,PG-13,11,1
530915,1917,2019-12-25,100000000,119,8.0074,13103,7.986,0,Sam Mendes,1.2818,George MacKay,1.0049,War|History|Drama|Action,DreamWorks Pictures|Reliance Entertainment|New Republic Pictures|Neal Street Productions|Mogambo Films,R,12,1
515195,Yesterday,2019-06-26,26000000,116,7.9945,4115,6.689,0,Danny Boyle,1.36,Himesh Patel,1.1489,Comedy|Fantasy|Music|Romance,Working Title Films|Working Title Films,PG-13,6,0
530385,Midsommar,2019-07-03,9000000,147,7.8761,7734,7.153,0,Ari Aster,1.6338,Florence Pugh,6.5983,Horror|Drama|Mystery,B-Reel Films|Square Peg,R,7,0
399579,Alita: Battle Angel,2019-01-31,170000000,122,7.8566,9681,7.244,0,Robert Rodriguez,2.0538,Rosa Salazar,3.0414,Action|Science Fiction|Adventure,Troublemaker Studios|Lightstorm Entertainment|20th Century Fox|TSG Entertainment,PG-13,1,0
287947,Shazam!,2019-03-29,80000000,132,7.8264,9951,7.0,1,David F. Sandberg,0.5309,Zachary Levi,1.9849,Action|Comedy|Fantasy,New Line Cinema|The Safran Company|Seven Bucks Productions|DC Films,PG-13,3,0
527641,Five Feet Apart,2019-03-14,7000000,116,7.7738,5808,8.2,0,Justin Baldoni,1.3272,Haley Lu Richardson,2.9082,Romance|Drama,Wayfarer Entertainment|CBS Films,PG-13,3,0
456740,Hellboy,2019-04-10,50000000,121,7.7226,3599,5.577,0,Neil Marshall,0.4793,David Harbour,6.2894,Fantasy|Horror|Action|Adventure,Campbell Grobman Films|Dark Horse Entertainment|Millennium Media|Boyana Film Studios|Lawrence Gordon Productions|Lloyd Levin Productions|Davis Films|Summit Entertainment,R,4,0
359724,Ford v Ferrari,2019-11-13,97600000,153,7.5288,8605,8.007,0,James Mangold,0.8538,Matt Damon,15.403,Drama|Action|History,20th Century Fox|TSG Entertainment|Chernin Entertainment|Turnpike Films,PG-13,11,1
532671,The Prodigy,2019-02-06,6000000,92,7.5203,1033,6.156,0,Nicholas McCarthy,0.6116,Taylor Schilling,1.279,Horror|Thriller,Vinson Films|XYZ Films|Orion Pictures,R,2,0
524247,The Intruder,2019-05-03,8000000,102,7.4911,601,6.1,0,Deon Taylor,0.2614,Michael Ealy,1.5146,Thriller,Hidden Empire Film Group|Screen Gems,PG-13,5,0
511322,The Good Liar,2019-11-08,10000000,109,7.4474,1223,6.7,0,Bill Condon,1.0483,Helen Mirren,4.6272,Crime,New Line Cinema|Bron Studios|1000 Eyes,R,11,1
552178,Dark Waters,2019-11-22,20000000,127,7.295,2383,7.532,0,Todd Haynes,0.742,Mark Ruffalo,5.1981,Drama|Thriller,Participant|Willi Hill|Killer Films,PG-13,11,1
522924,The Art of Racing in the Rain,2019-08-08,18000000,109,7.2839,1606,8.183,0,Simon Curtis,0.3302,Kevin Costner,6.6546,Drama|Romance,Original Film|Shifting Gears Productions|Fox 2000 Pictures|Starbucks Entertainment,PG,8,0
605804,The Wretched,2019-12-15,66000,95,7.2348,658,6.0,0,Drew T. Pierce,1.0813,John-Paul Howard,0.3841,Horror|Mystery|Thriller,Little Runway Productions,NR,12,1
499701,Dora and the Lost City of Gold,2019-08-08,49000000,102,7.0633,1781,6.634,0,James Bobin,0.7809,Isabela Merced,6.7318,Family|Comedy|Adventure,Nickelodeon Movies|Paramount Players|Walden Media|Paramount Pictures|MRC,PG,8,0
487297,What Men Want,2019-02-08,20000000,117,7.051,1550,6.2,0,Adam Shankman,0.4547,Taraji P. Henson,2.7581,Comedy|Romance,BET Films|Paramount Players|Paramount Pictures|Will Packer Productions,R,2,0
621191,Blue Story,2019-11-22,1600000,91,7.1122,231,7.275,0,Rapman,0.7837,Stephen Odubola,0.6243,Crime|Drama|Romance,Paramount Pictures|BBC Film|Joi Productions,R,11,1
454294,The Kid Who Would Be King,2019-01-16,59000000,120,7.0274,802,6.203,0,Joe Cornish,0.6129,Louis Ashbourne Serkis,0.3262,Action|Adventure|Fantasy|Family,Working Title Films|Big Talk Studios|TSG Entertainment|20th Century Fox,PG,1,0
449985,Triple Threat,2019-03-19,10000000,96,6.7792,616,6.4,0,Jesse V. Johnson,0.6198,Tony Jaa,4.2708,Thriller|Action,Hamilton Entertainment|Kungfuman Culture Media|Aurora Alliance Films|SC Films Thailand Co.|FJ Media Group|Gamegoo Pictures,R,3,0
509967,6 Underground,2019-12-10,150000000,128,6.9275,4994,6.341,0,Michael Bay,12.8671,Ryan Reynolds,5.6859,Action|Comedy|Thriller,Skydance Media|Bay Films,R,12,1
522162,Midway,2019-11-06,100000000,138,6.9108,2604,7.1,0,Roland Emmerich,0.8237,Ed Skrein,2.8936,Action|War|History,AGC Studios|Centropolis Entertainment|Street Entertainment|Entertainment One|Starlight Culture Entertainment Group|Shanghai RuYi Entertainment,PG-13,11,1
338967,Zombieland: Double Tap,2019-10-09,42000000,99,6.8963,6033,6.913,1,Ruben Fleischer,1.0433,Woody Harrelson,6.0845,Horror|Comedy,Columbia Pictures|2.0 Entertainment|Pariah,R,10,0
500682,The Highwaymen,2019-03-15,49000000,133,6.8935,2152,6.8,0,John Lee Hancock,0.5985,Kevin Costner,6.6546,Crime|Drama|Thriller,Casey Silver Productions,R,3,0
522938,Rambo: Last Blood,2019-09-18,50000000,89,6.8904,4082,6.533,1,Adrian Grünberg,0.1753,Sylvester Stallone,9.4362,Action|Thriller|Drama,Millennium Media|Templeton Media|Campbell Grobman Films|Dadi Film Group|Balboa Productions,R,9,0
533642,Child's Play,2019-06-19,10000000,90,6.8723,1991,5.966,0,Lars Klevberg,0.3233,Mark Hamill,3.3221,Horror|Thriller,KatzSmith Productions|Bron Studios|Creative Wealth Media Finance|Oddfellows Entertainment|Orion Pictures,R,6,0
514999,Murder Mystery,2019-05-25,24000000,97,6.8652,4647,6.267,1,Kyle Newacheck,0.6171,Adam Sandler,4.1529,Action|Comedy|Mystery,Vinson Films|Endgame Entertainment|Tower Hill Entertainment|Denver & Delilah Productions|Happy Madison Productions,PG-13,5,0
506528,Harriet,2019-11-01,17000000,125,6.8426,875,7.307,0,Kasi Lemmons,0.606,Cynthia Erivo,9.1655,Drama|History,Stay Gold Features|Martin Chase Productions|Perfect World Pictures|Focus Features,PG-13,11,1
331482,Little Women,2019-12-25,40000000,135,6.8015,6598,7.9,0,Greta Gerwig,2.1343,Saoirse Ronan,3.3042,Drama|Romance|History,Columbia Pictures|Regency Enterprises|Pascal Pictures,PG,12,1
500852,Miss Bala,2019-01-25,15000000,104,6.7006,571,6.3,0,Catherine Hardwicke,0.5487,Gina Rodriguez,1.5008,Action,Columbia Pictures|Canana|Misher Films,PG-13,1,0
511987,Crawl,2019-07-10,13500000,87,6.6592,3269,6.32,1,Alexandre Aja,0.4412,Kaya Scodelario,4.5962,Horror|Thriller,Raimi Productions|Fire Axe Pictures|Serbia Creates Film|Paramount Pictures,R,7,0
290859,Terminator: Dark Fate,2019-10-23,185000000,128,6.6307,5446,6.415,1,Tim Miller,1.0214,Linda Hamilton,3.2438,Science Fiction|Action|Adventure|Thriller,20th Century Fox|Skydance Media|Paramount Pictures|Tencent Pictures|TSG Entertainment|Lightstorm Entertainment,R,10,0
299537,Captain Marvel,2019-03-06,152000000,124,6.5761,16364,6.8,1,Ryan Fleck,0.2438,Brie Larson,3.8046,Action|Adventure|Science Fiction,Marvel Studios,PG-13,3,0
535581,The Dead Don't Die,2019-05-15,11000000,104,6.5061,2753,5.431,0,Jim Jarmusch,0.5709,Bill Murray,2.315,Comedy|Horror,Kill the Head|Animal Kingdom|Longride|Chimney Sweden|Film i Väst,R,5,0
539892,Freaks,2019-09-12,2000,105,6.2436,1225,6.749,0,Zach Lipovsky,0.8286,Emile Hirsch,2.6127,Science Fiction|Thriller,Amazing Incorporated|My Way Entertainment|Bloomgarden Films,R,9,0
599975,Countdown,2019-10-24,6500000,90,6.1797,2229,6.2,0,Justin Dec,0.4574,Elizabeth Lail,3.7947,Horror|Thriller,Wrigley Pictures|Universal Pictures|STXfilms,PG-13,10,0
522212,Just Mercy,2019-12-25,25000000,137,6.0273,2402,7.9,0,Destin Daniel Cretton,1.0969,Michael B. Jordan,3.9987,Drama|Crime|History,Netter Productions|Outlier Society|Endeavor Content|MACRO|One Community|Participant|Warner Bros. Pictures,PG-13,12,1
501170,Doctor Sleep,2019-10-30,45000000,152,5.9115,4697,7.144,1,Mike Flanagan,1.6771,Ewan McGregor,3.3672,Horror|Fantasy,Vertigo Entertainment|Intrepid Pictures|Warner Bros. Pictures,R,10,0
521777,Good Boys,2019-08-14,20000000,90,5.8929,1940,6.845,0,Gene Stupnitsky,0.8771,Jacob Tremblay,3.0052,Comedy,Good Universe|Point Grey Pictures,R,8,0
512263,Honey Boy,2019-09-28,3500000,94,5.8785,712,7.0,0,Alma Har'el,0.3434,Shia LaBeouf,4.797,Drama,Stay Gold Features|Delirio Films|Automatik Entertainment|Kindred Spirit|Red Crown Productions|Stage 6 Films,R,9,0
514439,Breakthrough,2019-04-10,14000000,116,5.8147,1127,7.64,0,Roxann Dawson,1.1524,Chrissy Metz,0.425,Drama,Fox 2000 Pictures|20th Century Fox,PG,4,0
480414,The Curse of La Llorona,2019-04-17,9000000,93,5.7917,2587,5.7,1,Michael Chaves,1.0006,Linda Cardellini,6.2114,Horror,Atomic Monster|New Line Cinema|Emile Gladstone Productions,R,4,0
329996,Dumbo,2019-03-27,170000000,112,5.791,4456,6.591,0,Tim Burton,2.9308,Colin Farrell,5.3528,Family|Fantasy|Adventure,Tim Burton Productions|Walt Disney Pictures|Infinite Detective|Secret Machine Entertainment,PG,3,0
533444,Waves,2019-11-15,6000000,136,5.7866,773,7.4,0,Trey Edward Shults,0.6177,"Kelvin Harrison, Jr.",0.7837,Romance|Drama,A24|Bron Studios|JW Films|Guy Grand Productions,R,11,1
431580,Abominable,2019-09-19,75000000,97,5.2423,2125,7.454,0,Jill Culton,0.1528,Chloe Bennet,5.1432,Family|Animation|Adventure|Comedy,DreamWorks Animation|Pearl Studio|Zhong Ming You Ying Film,PG,9,0
479455,Men in Black: International,2019-06-12,110000000,115,5.6235,5176,5.9,0,F. Gary Gray,0.577,Chris Hemsworth,7.7826,Comedy|Science Fiction|Action|Adventure,Amblin Entertainment|Parkes+MacDonald Image Nation|Columbia Pictures|Tencent Pictures,PG-13,6,0
567609,Ready or Not,2019-08-21,6000000,95,5.5772,4963,7.036,1,Matt Bettinelli-Olpin,0.9502,Samara Weaving,4.9274,Horror|Comedy,Mythology Entertainment|Vinson Films|Fox Searchlight Pictures|Radio Silence|TSG Entertainment,R,8,0
509853,The Fanatic,2019-08-30,18000000,89,5.5398,324,4.444,0,Fred Durst,0.9916,John Travolta,3.7668,Crime|Thriller,Daniel Grodnik Productions|Fig Production Group|Media Finance Capital|Pretzel Fang Productions|Wonderfilm Media|Oscar Generale Productions|Taurus Film,R,8,0
429471,Captive State,2019-03-15,25000000,110,5.5382,1212,5.7,0,Rupert Wyatt,0.2265,John Goodman,2.9597,Science Fiction|Action|Thriller,Participant|Lightfuse & Gettaway,PG-13,3,0
